category,Auslastung
Tue Jul 27 2021,26.83
Tue Jul 27 2021,15.7
Tue Jul 27 2021,9.26
Tue Jul 27 2021,7.43
Tue Jul 27 2021,5.34
Tue Jul 27 2021,4.44
Wed Jul 28 2021,2.62
Wed Jul 28 2021,2.34
Wed Jul 28 2021,2.34
Wed Jul 28 2021,2.34
Wed Jul 28 2021,2.46
Wed Jul 28 2021,4.74
Wed Jul 28 2021,11.63
Wed Jul 28 2021,22.17
Wed Jul 28 2021,35.04
Wed Jul 28 2021,42.78
Wed Jul 28 2021,47.51
Wed Jul 28 2021,53.46
Wed Jul 28 2021,54.21
Wed Jul 28 2021,59.62
Wed Jul 28 2021,62.86
Wed Jul 28 2021,57.82
Wed Jul 28 2021,52.24
Wed Jul 28 2021,44.64
Wed Jul 28 2021,34.28
Wed Jul 28 2021,27.83
Wed Jul 28 2021,21.81
Wed Jul 28 2021,18.09
Wed Jul 28 2021,15.28
Wed Jul 28 2021,7.05
Thu Jul 29 2021,5.49
Thu Jul 29 2021,7.81
Thu Jul 29 2021,7.81
Thu Jul 29 2021,7.81
Thu Jul 29 2021,8.07
Thu Jul 29 2021,9.13
Thu Jul 29 2021,14.28
Thu Jul 29 2021,24.91
Thu Jul 29 2021,37.28
Thu Jul 29 2021,42.82
Thu Jul 29 2021,49.32
Thu Jul 29 2021,53.15
Thu Jul 29 2021,51.77
Thu Jul 29 2021,55.25
Thu Jul 29 2021,56.2
Thu Jul 29 2021,49.16
Thu Jul 29 2021,46.04
Thu Jul 29 2021,40.79
Thu Jul 29 2021,30.24
Thu Jul 29 2021,22.17
Thu Jul 29 2021,17.12
Thu Jul 29 2021,11.55
Thu Jul 29 2021,10.19
Thu Jul 29 2021,9.09
Fri Jul 30 2021,8.07
Fri Jul 30 2021,11.41
Fri Jul 30 2021,10.16
Fri Jul 30 2021,10.16
Fri Jul 30 2021,10.16
Fri Jul 30 2021,8.41
Fri Jul 30 2021,13.7
Fri Jul 30 2021,20.16
Fri Jul 30 2021,30.41
Fri Jul 30 2021,35.12
Fri Jul 30 2021,39.67
Fri Jul 30 2021,44.44
Fri Jul 30 2021,45.39
Fri Jul 30 2021,45.91
Fri Jul 30 2021,49.6
Fri Jul 30 2021,48.19
Fri Jul 30 2021,41.76
Fri Jul 30 2021,35.99
Fri Jul 30 2021,30.33
Fri Jul 30 2021,19.6
Fri Jul 30 2021,12.86
Fri Jul 30 2021,8.21
Fri Jul 30 2021,5.19
Fri Jul 30 2021,4.28
Sat Jul 31 2021,3.73
Sat Jul 31 2021,5.44
Sat Jul 31 2021,5.47
Sat Jul 31 2021,5.11
Sat Jul 31 2021,4.32
Sat Jul 31 2021,3.32
Sat Jul 31 2021,5.39
Sat Jul 31 2021,8.86
Sat Jul 31 2021,12.47
Sat Jul 31 2021,15.44
Sat Jul 31 2021,19.02
Sat Jul 31 2021,21.05
Sat Jul 31 2021,22.12
Sat Jul 31 2021,24.77
Sat Jul 31 2021,25.4
Sat Jul 31 2021,23.69
Sat Jul 31 2021,22.2
Sat Jul 31 2021,17.99
Sat Jul 31 2021,13.58
Sat Jul 31 2021,13.9
Sat Jul 31 2021,13.68
Sat Jul 31 2021,11.52
Sat Jul 31 2021,10.85
Sat Jul 31 2021,7.79
Sun Aug 01 2021,5.59
Sun Aug 01 2021,8.02
Sun Aug 01 2021,7.81
Sun Aug 01 2021,7.81
Sun Aug 01 2021,8.02
Sun Aug 01 2021,7.73
Sun Aug 01 2021,6.25
Sun Aug 01 2021,6.63
Sun Aug 01 2021,8.4
Sun Aug 01 2021,9.77
Sun Aug 01 2021,10.6
Sun Aug 01 2021,11.05
Sun Aug 01 2021,11.38
Sun Aug 01 2021,10.97
Sun Aug 01 2021,9.33
Sun Aug 01 2021,9.06
Sun Aug 01 2021,9.01
Sun Aug 01 2021,7.06
Sun Aug 01 2021,4.96
Sun Aug 01 2021,4.47
Sun Aug 01 2021,2.97
Sun Aug 01 2021,2.34
Sun Aug 01 2021,2.34
Sun Aug 01 2021,2.34
Mon Aug 02 2021,2.34
Mon Aug 02 2021,5.28
Mon Aug 02 2021,5.47
Mon Aug 02 2021,5.47
Mon Aug 02 2021,5.76
Mon Aug 02 2021,5.92
Mon Aug 02 2021,10.46
Mon Aug 02 2021,23.91
Mon Aug 02 2021,37.08
Mon Aug 02 2021,45.25
Mon Aug 02 2021,50.55
Mon Aug 02 2021,54.45
Mon Aug 02 2021,54.58
Mon Aug 02 2021,56.67
Mon Aug 02 2021,60.63
Mon Aug 02 2021,60.19
Mon Aug 02 2021,57.12
Mon Aug 02 2021,40.85
Mon Aug 02 2021,23.09
Mon Aug 02 2021,15.28
Mon Aug 02 2021,12.32
Mon Aug 02 2021,9.9
Mon Aug 02 2021,7.81
Mon Aug 02 2021,7.18
Tue Aug 03 2021,7.03
Tue Aug 03 2021,8.13
Tue Aug 03 2021,8.59
Tue Aug 03 2021,8.59
Tue Aug 03 2021,8.9
Tue Aug 03 2021,10.31
Tue Aug 03 2021,14.11
Tue Aug 03 2021,26.26
Tue Aug 03 2021,37.46
Tue Aug 03 2021,47.31
Tue Aug 03 2021,56.78
Tue Aug 03 2021,60.63
Tue Aug 03 2021,61.04
Tue Aug 03 2021,58.59
Tue Aug 03 2021,58.89
Tue Aug 03 2021,56.4
Tue Aug 03 2021,49.9
Tue Aug 03 2021,38.83
Tue Aug 03 2021,26.39
Tue Aug 03 2021,18.63
Tue Aug 03 2021,12.71
Tue Aug 03 2021,10.13
Tue Aug 03 2021,7.74
Tue Aug 03 2021,6.27
Wed Aug 04 2021,4.86
Wed Aug 04 2021,5.4
Wed Aug 04 2021,5.47
Wed Aug 04 2021,5.47
Wed Aug 04 2021,5.74
Wed Aug 04 2021,7.35
Wed Aug 04 2021,13.44
Wed Aug 04 2021,23.71
Wed Aug 04 2021,31.49
Wed Aug 04 2021,36.38
Wed Aug 04 2021,45.34
Wed Aug 04 2021,51.09
Wed Aug 04 2021,49.49
Wed Aug 04 2021,51.38
Wed Aug 04 2021,52.68
Wed Aug 04 2021,48.63
Wed Aug 04 2021,44.11
Wed Aug 04 2021,36.77
Wed Aug 04 2021,23.26
Wed Aug 04 2021,16.18
Wed Aug 04 2021,11.24
Wed Aug 04 2021,9.46
Wed Aug 04 2021,5.05
Wed Aug 04 2021,6.93
Thu Aug 05 2021,6.57
Thu Aug 05 2021,7.48
Thu Aug 05 2021,7.81
Thu Aug 05 2021,7.76
Thu Aug 05 2021,7.98
Thu Aug 05 2021,5.86
Thu Aug 05 2021,10.88
Thu Aug 05 2021,24.18
Thu Aug 05 2021,36.04
Thu Aug 05 2021,42.08
Thu Aug 05 2021,49.85
Thu Aug 05 2021,55.83
Thu Aug 05 2021,55.11
Thu Aug 05 2021,56.61
Thu Aug 05 2021,57.1
Thu Aug 05 2021,53.91
Thu Aug 05 2021,50.22
Thu Aug 05 2021,37.08
Thu Aug 05 2021,24.68
Thu Aug 05 2021,18.74
Thu Aug 05 2021,13.88
Thu Aug 05 2021,11.75
Thu Aug 05 2021,9.3
Thu Aug 05 2021,7.25
Fri Aug 06 2021,5.69
Fri Aug 06 2021,5.47
Fri Aug 06 2021,5.47
Fri Aug 06 2021,5.47
Fri Aug 06 2021,5.82
Fri Aug 06 2021,8.1
Fri Aug 06 2021,12.09
Fri Aug 06 2021,26.8
Fri Aug 06 2021,40.54
Fri Aug 06 2021,49.09
Fri Aug 06 2021,52.37
Fri Aug 06 2021,57.8
Fri Aug 06 2021,58.04
Fri Aug 06 2021,59.67
Fri Aug 06 2021,62.09
Fri Aug 06 2021,58.83
Fri Aug 06 2021,53.33
Fri Aug 06 2021,44.05
Fri Aug 06 2021,30.45
Fri Aug 06 2021,22.85
Fri Aug 06 2021,21.54
Fri Aug 06 2021,17.11
Fri Aug 06 2021,14.37
Fri Aug 06 2021,9.81
Sat Aug 07 2021,8.55
Sat Aug 07 2021,7.48
Sat Aug 07 2021,6.37
Sat Aug 07 2021,6.25
Sat Aug 07 2021,6.25
Sat Aug 07 2021,6.1
Sat Aug 07 2021,7.51
Sat Aug 07 2021,11.02
Sat Aug 07 2021,17.95
Sat Aug 07 2021,22.02
Sat Aug 07 2021,24.69
Sat Aug 07 2021,26.52
Sat Aug 07 2021,29
Sat Aug 07 2021,31.81
Sat Aug 07 2021,29.32
Sat Aug 07 2021,27.73
Sat Aug 07 2021,24.89
Sat Aug 07 2021,19.92
Sat Aug 07 2021,16.82
Sat Aug 07 2021,15.43
Sat Aug 07 2021,13.93
Sat Aug 07 2021,11.93
Sat Aug 07 2021,9.67
Sat Aug 07 2021,7.16
Sun Aug 08 2021,4.84
Sun Aug 08 2021,6.93
Sun Aug 08 2021,7.03
Sun Aug 08 2021,7.03
Sun Aug 08 2021,7.03
Sun Aug 08 2021,6.63
Sun Aug 08 2021,4.69
Sun Aug 08 2021,5.48
Sun Aug 08 2021,5.83
Sun Aug 08 2021,7.94
Sun Aug 08 2021,10.67
Sun Aug 08 2021,13.86
Sun Aug 08 2021,15.09
Sun Aug 08 2021,16.91
Sun Aug 08 2021,17.19
Sun Aug 08 2021,16.06
Sun Aug 08 2021,12.61
Sun Aug 08 2021,9.01
Sun Aug 08 2021,8.24
Sun Aug 08 2021,7.19
Sun Aug 08 2021,6.35
Sun Aug 08 2021,4.29
Sun Aug 08 2021,3.91
Sun Aug 08 2021,3.91
Mon Aug 09 2021,3.91
Mon Aug 09 2021,3.91
Mon Aug 09 2021,3.91
Mon Aug 09 2021,3.91
Mon Aug 09 2021,4.14
Mon Aug 09 2021,7.02
Mon Aug 09 2021,12.81
Mon Aug 09 2021,25.82
Mon Aug 09 2021,36.86
Mon Aug 09 2021,41.81
Mon Aug 09 2021,44
Mon Aug 09 2021,46.41
Mon Aug 09 2021,41.92
Mon Aug 09 2021,44.71
Mon Aug 09 2021,46.56
Mon Aug 09 2021,47.21
Mon Aug 09 2021,43.92
Mon Aug 09 2021,32.55
Mon Aug 09 2021,22.65
Mon Aug 09 2021,11.88
Mon Aug 09 2021,8.31
Mon Aug 09 2021,7.16
Mon Aug 09 2021,5.54
Mon Aug 09 2021,3.83
Tue Aug 10 2021,3.09
Tue Aug 10 2021,6.96
Tue Aug 10 2021,8.59
Tue Aug 10 2021,8.59
Tue Aug 10 2021,8.88
Tue Aug 10 2021,7.05
Tue Aug 10 2021,10.93
Tue Aug 10 2021,25.03
Tue Aug 10 2021,41.38
Tue Aug 10 2021,51.55
Tue Aug 10 2021,55.21
Tue Aug 10 2021,56.71
Tue Aug 10 2021,57.73
Tue Aug 10 2021,55.54
Tue Aug 10 2021,56
Tue Aug 10 2021,56.22
Tue Aug 10 2021,49.32
Tue Aug 10 2021,38.4
Tue Aug 10 2021,28.86
Tue Aug 10 2021,23.05
Tue Aug 10 2021,15.31
Tue Aug 10 2021,13.68
Tue Aug 10 2021,10.68
Tue Aug 10 2021,6.04
Wed Aug 11 2021,3.13
Wed Aug 11 2021,3.16
Wed Aug 11 2021,3.13
Wed Aug 11 2021,3.13
Wed Aug 11 2021,3.28
Wed Aug 11 2021,5.64
Wed Aug 11 2021,12.12
Wed Aug 11 2021,25.65
Wed Aug 11 2021,44.93
Wed Aug 11 2021,55.64
Wed Aug 11 2021,61.11
Wed Aug 11 2021,61.13
Wed Aug 11 2021,58.91
Wed Aug 11 2021,59.26
Wed Aug 11 2021,60.17
Wed Aug 11 2021,61.62
Wed Aug 11 2021,60.22
Wed Aug 11 2021,45.66
Wed Aug 11 2021,29.41
Wed Aug 11 2021,18.39
Wed Aug 11 2021,11.57
Wed Aug 11 2021,10.28
Wed Aug 11 2021,6.37
Wed Aug 11 2021,3.34
Thu Aug 12 2021,3.13
Thu Aug 12 2021,3.69
Thu Aug 12 2021,3.2
Thu Aug 12 2021,2.34
Thu Aug 12 2021,3.46
Thu Aug 12 2021,7.28
Thu Aug 12 2021,12.77
Thu Aug 12 2021,22.27
Thu Aug 12 2021,35.71
Thu Aug 12 2021,43.81
Thu Aug 12 2021,47.07
Thu Aug 12 2021,51.66
Thu Aug 12 2021,51.81
Thu Aug 12 2021,51.82
Thu Aug 12 2021,51.63
Thu Aug 12 2021,50.14
Thu Aug 12 2021,51.06
Thu Aug 12 2021,39.9
Thu Aug 12 2021,30.99
Thu Aug 12 2021,25.03
Thu Aug 12 2021,22.34
Thu Aug 12 2021,17.32
Thu Aug 12 2021,10.04
Thu Aug 12 2021,6.43
Fri Aug 13 2021,5.11
Fri Aug 13 2021,4.69
Fri Aug 13 2021,4.69
Fri Aug 13 2021,4.69
Fri Aug 13 2021,4.81
Fri Aug 13 2021,7.09
Fri Aug 13 2021,12.43
Fri Aug 13 2021,27.87
Fri Aug 13 2021,40.43
Fri Aug 13 2021,45.13
Fri Aug 13 2021,49.58
Fri Aug 13 2021,51.48
Fri Aug 13 2021,49.59
Fri Aug 13 2021,48.96
Fri Aug 13 2021,46.92
Fri Aug 13 2021,43.64
Fri Aug 13 2021,38.92
Fri Aug 13 2021,32.07
Fri Aug 13 2021,25.83
Fri Aug 13 2021,20.37
Fri Aug 13 2021,15.53
Fri Aug 13 2021,12.89
Fri Aug 13 2021,9
Fri Aug 13 2021,4.51
Sat Aug 14 2021,2.59
Sat Aug 14 2021,4
Sat Aug 14 2021,3.91
Sat Aug 14 2021,3.93
Sat Aug 14 2021,3.5
Sat Aug 14 2021,2.47
Sat Aug 14 2021,4.54
Sat Aug 14 2021,7.73
Sat Aug 14 2021,16.01
Sat Aug 14 2021,23.87
Sat Aug 14 2021,29.2
Sat Aug 14 2021,31.39
Sat Aug 14 2021,31.4
Sat Aug 14 2021,34.67
Sat Aug 14 2021,34.68
Sat Aug 14 2021,30.59
Sat Aug 14 2021,24.94
Sat Aug 14 2021,18.49
Sat Aug 14 2021,14.19
Sat Aug 14 2021,13.05
Sat Aug 14 2021,9.44
Sat Aug 14 2021,8.15
Sat Aug 14 2021,7.6
Sat Aug 14 2021,4.64
Sun Aug 15 2021,3.36
Sun Aug 15 2021,2.49
Sun Aug 15 2021,2.34
Sun Aug 15 2021,2.34
Sun Aug 15 2021,2.34
Sun Aug 15 2021,2.34
Sun Aug 15 2021,3.03
Sun Aug 15 2021,2.51
Sun Aug 15 2021,2.75
Sun Aug 15 2021,4.91
Sun Aug 15 2021,7.02
Sun Aug 15 2021,8.27
Sun Aug 15 2021,9.32
Sun Aug 15 2021,10.98
Sun Aug 15 2021,10.99
Sun Aug 15 2021,9.99
Sun Aug 15 2021,9.75
Sun Aug 15 2021,8.98
Sun Aug 15 2021,6.64
Sun Aug 15 2021,5.51
Sun Aug 15 2021,3.16
Sun Aug 15 2021,2.2
Sun Aug 15 2021,1.56
Sun Aug 15 2021,1.56
Mon Aug 16 2021,1.44
Mon Aug 16 2021,6.94
Mon Aug 16 2021,7.03
Mon Aug 16 2021,7.03
Mon Aug 16 2021,7.03
Mon Aug 16 2021,2.95
Mon Aug 16 2021,8.12
Mon Aug 16 2021,25.84
Mon Aug 16 2021,38.64
Mon Aug 16 2021,45.26
Mon Aug 16 2021,49.09
Mon Aug 16 2021,50.34
Mon Aug 16 2021,53.91
Mon Aug 16 2021,55.49
Mon Aug 16 2021,61.45
Mon Aug 16 2021,59.37
Mon Aug 16 2021,56.31
Mon Aug 16 2021,44.14
Mon Aug 16 2021,25.77
Mon Aug 16 2021,11.27
Mon Aug 16 2021,8.56
Mon Aug 16 2021,7.04
Mon Aug 16 2021,4.93
Mon Aug 16 2021,3.26
Tue Aug 17 2021,2.54
Tue Aug 17 2021,1.62
Tue Aug 17 2021,1.56
Tue Aug 17 2021,1.56
Tue Aug 17 2021,1.56
Tue Aug 17 2021,2.85
Tue Aug 17 2021,10.26
Tue Aug 17 2021,28.62
Tue Aug 17 2021,49.01
Tue Aug 17 2021,54.87
Tue Aug 17 2021,59.49
Tue Aug 17 2021,60.77
Tue Aug 17 2021,61.87
Tue Aug 17 2021,67.2
Tue Aug 17 2021,66.32
Tue Aug 17 2021,63.59
Tue Aug 17 2021,59.41
Tue Aug 17 2021,49.27
Tue Aug 17 2021,31.99
Tue Aug 17 2021,18.81
Tue Aug 17 2021,12.5
Tue Aug 17 2021,11.48
Tue Aug 17 2021,7.73
Tue Aug 17 2021,3.9
Wed Aug 18 2021,2.61
Wed Aug 18 2021,7.03
Wed Aug 18 2021,7.03
Wed Aug 18 2021,7.03
Wed Aug 18 2021,7.03
Wed Aug 18 2021,4.13
Wed Aug 18 2021,11.41
Wed Aug 18 2021,30.33
Wed Aug 18 2021,47.61
Wed Aug 18 2021,56.16
Wed Aug 18 2021,60.17
Wed Aug 18 2021,63.29
Wed Aug 18 2021,64.28
Wed Aug 18 2021,65.4
Wed Aug 18 2021,68.92
Wed Aug 18 2021,66.81
Wed Aug 18 2021,58.45
Wed Aug 18 2021,47.61
Wed Aug 18 2021,34.84
Wed Aug 18 2021,27.72
Wed Aug 18 2021,17.97
Wed Aug 18 2021,16.07
Wed Aug 18 2021,11.37
Wed Aug 18 2021,9.16
Thu Aug 19 2021,3.04
Thu Aug 19 2021,3.93
Thu Aug 19 2021,3.54
Thu Aug 19 2021,3.13
Thu Aug 19 2021,3.42
Thu Aug 19 2021,4.65
Thu Aug 19 2021,12.56
Thu Aug 19 2021,29.76
Thu Aug 19 2021,44.94
Thu Aug 19 2021,51.82
Thu Aug 19 2021,57.75
Thu Aug 19 2021,60.15
Thu Aug 19 2021,62.34
Thu Aug 19 2021,64.39
Thu Aug 19 2021,65.7
Thu Aug 19 2021,63.78
Thu Aug 19 2021,62.02
Thu Aug 19 2021,50.5
Thu Aug 19 2021,36.11
Thu Aug 19 2021,27.11
Thu Aug 19 2021,22.04
Thu Aug 19 2021,21.46
Thu Aug 19 2021,14.92
Thu Aug 19 2021,9.26
Fri Aug 20 2021,7.45
Fri Aug 20 2021,7.03
Fri Aug 20 2021,7.03
Fri Aug 20 2021,6.9
Fri Aug 20 2021,6.62
Fri Aug 20 2021,5.64
Fri Aug 20 2021,10.51
Fri Aug 20 2021,27.59
Fri Aug 20 2021,46.43
Fri Aug 20 2021,56.31
Fri Aug 20 2021,60.44
Fri Aug 20 2021,63.9
Fri Aug 20 2021,68.36
Fri Aug 20 2021,71.4
Fri Aug 20 2021,69.21
Fri Aug 20 2021,68.13
Fri Aug 20 2021,64.32
Fri Aug 20 2021,54.67
Fri Aug 20 2021,41.32
Fri Aug 20 2021,30.94
Fri Aug 20 2021,27.45
Fri Aug 20 2021,22.45
Fri Aug 20 2021,19.04
Fri Aug 20 2021,14.88
Sat Aug 21 2021,11.5
Sat Aug 21 2021,10.54
Sat Aug 21 2021,10.16
Sat Aug 21 2021,9.97
Sat Aug 21 2021,9.38
Sat Aug 21 2021,9.38
Sat Aug 21 2021,10.78
Sat Aug 21 2021,14.4
Sat Aug 21 2021,23.87
Sat Aug 21 2021,40.69
Sat Aug 21 2021,44.07
Sat Aug 21 2021,45.71
Sat Aug 21 2021,47.48
Sat Aug 21 2021,51.94
Sat Aug 21 2021,51.2
Sat Aug 21 2021,49.03
Sat Aug 21 2021,41.91
Sat Aug 21 2021,32.07
Sat Aug 21 2021,21.96
Sat Aug 21 2021,18.5
Sat Aug 21 2021,17.58
Sat Aug 21 2021,13.9
Sat Aug 21 2021,12.47
Sat Aug 21 2021,10.62
Sun Aug 22 2021,8.59
Sun Aug 22 2021,8.59
Sun Aug 22 2021,8.59
Sun Aug 22 2021,8.02
Sun Aug 22 2021,7.81
Sun Aug 22 2021,7.7
Sun Aug 22 2021,7.03
Sun Aug 22 2021,7.48
Sun Aug 22 2021,8.63
Sun Aug 22 2021,12.41
Sun Aug 22 2021,15.13
Sun Aug 22 2021,15.86
Sun Aug 22 2021,15.06
Sun Aug 22 2021,16.75
Sun Aug 22 2021,17.15
Sun Aug 22 2021,16.14
Sun Aug 22 2021,13.65
Sun Aug 22 2021,12.58
Sun Aug 22 2021,9.76
Sun Aug 22 2021,7.69
Sun Aug 22 2021,5.06
Sun Aug 22 2021,3.99
Sun Aug 22 2021,2.84
Sun Aug 22 2021,2.5
Mon Aug 23 2021,2.34
Mon Aug 23 2021,3.09
Mon Aug 23 2021,3.13
Mon Aug 23 2021,2.88
Mon Aug 23 2021,2.5
Mon Aug 23 2021,4.02
Mon Aug 23 2021,11.52
Mon Aug 23 2021,35.22
Mon Aug 23 2021,55.56
Mon Aug 23 2021,64.74
Mon Aug 23 2021,71.74
Mon Aug 23 2021,72.81
Mon Aug 23 2021,70.6
Mon Aug 23 2021,69.44
Mon Aug 23 2021,66.68
Mon Aug 23 2021,61.27
Mon Aug 23 2021,59.66
Mon Aug 23 2021,47.48
Mon Aug 23 2021,31.41
Mon Aug 23 2021,21.59
Mon Aug 23 2021,16.19
Mon Aug 23 2021,12.46
Mon Aug 23 2021,7.26
Mon Aug 23 2021,5.31
Tue Aug 24 2021,3.35
Tue Aug 24 2021,8.17
Tue Aug 24 2021,8.59
Tue Aug 24 2021,8.59
Tue Aug 24 2021,8.75
Tue Aug 24 2021,6.3
Tue Aug 24 2021,9.89
Tue Aug 24 2021,28.16
Tue Aug 24 2021,47.9
Tue Aug 24 2021,59.32
Tue Aug 24 2021,63.41
Tue Aug 24 2021,61.57
Tue Aug 24 2021,62.09
Tue Aug 24 2021,60.54
Tue Aug 24 2021,63.7
Tue Aug 24 2021,61.53
Tue Aug 24 2021,55.37
Tue Aug 24 2021,39.16
Tue Aug 24 2021,23.72
Tue Aug 24 2021,15.32
Tue Aug 24 2021,9.34
Tue Aug 24 2021,7.25
Tue Aug 24 2021,5.22
Tue Aug 24 2021,3.81
Wed Aug 25 2021,3.13
Wed Aug 25 2021,3.13
Wed Aug 25 2021,3.13
Wed Aug 25 2021,3.13
Wed Aug 25 2021,3.3
Wed Aug 25 2021,5.85
Wed Aug 25 2021,10.67
Wed Aug 25 2021,31.36
Wed Aug 25 2021,52.84
Wed Aug 25 2021,60.2
Wed Aug 25 2021,69.07
Wed Aug 25 2021,68.93
Wed Aug 25 2021,66.16
Wed Aug 25 2021,67.15
Wed Aug 25 2021,67.13
Wed Aug 25 2021,58.9
Wed Aug 25 2021,55.86
Wed Aug 25 2021,41.45
Wed Aug 25 2021,23.37
Wed Aug 25 2021,15.69
Wed Aug 25 2021,10.42
Wed Aug 25 2021,5.36
Wed Aug 25 2021,2.84
Wed Aug 25 2021,2.34
Thu Aug 26 2021,2.43
Thu Aug 26 2021,2.7
Thu Aug 26 2021,2.34
Thu Aug 26 2021,2.34
Thu Aug 26 2021,2.58
Thu Aug 26 2021,4.99
Thu Aug 26 2021,13.12
Thu Aug 26 2021,32.3
Thu Aug 26 2021,51.56
Thu Aug 26 2021,62.08
Thu Aug 26 2021,70.92
Thu Aug 26 2021,72.17
Thu Aug 26 2021,70.92
Thu Aug 26 2021,73.73
Thu Aug 26 2021,76.08
Thu Aug 26 2021,68.17
Thu Aug 26 2021,64.72
Thu Aug 26 2021,54.53
Thu Aug 26 2021,40.75
Thu Aug 26 2021,35.1
Thu Aug 26 2021,28.07
Thu Aug 26 2021,20.69
Thu Aug 26 2021,11.49
Thu Aug 26 2021,7.31
Fri Aug 27 2021,6.27
Fri Aug 27 2021,6.25
Fri Aug 27 2021,6.25
Fri Aug 27 2021,6.25
Fri Aug 27 2021,6.52
Fri Aug 27 2021,8.25
Fri Aug 27 2021,16.99
Fri Aug 27 2021,36.29
Fri Aug 27 2021,52.6
Fri Aug 27 2021,61.32
Fri Aug 27 2021,67.27
Fri Aug 27 2021,68.57
Fri Aug 27 2021,71.27
Fri Aug 27 2021,73.71
Fri Aug 27 2021,77
Fri Aug 27 2021,76.5
Fri Aug 27 2021,66.65
Fri Aug 27 2021,49.5
Fri Aug 27 2021,35.7
Fri Aug 27 2021,26.34
Fri Aug 27 2021,22.89
Fri Aug 27 2021,19.59
Fri Aug 27 2021,15.2
Fri Aug 27 2021,9.57
Sat Aug 28 2021,5.69
Sat Aug 28 2021,4.99
Sat Aug 28 2021,4.69
Sat Aug 28 2021,4.69
Sat Aug 28 2021,4.3
Sat Aug 28 2021,3.13
Sat Aug 28 2021,4.5
Sat Aug 28 2021,11.07
Sat Aug 28 2021,18.25
Sat Aug 28 2021,22.72
Sat Aug 28 2021,28.66
Sat Aug 28 2021,31.79
Sat Aug 28 2021,31.7
Sat Aug 28 2021,31.07
Sat Aug 28 2021,33.06
Sat Aug 28 2021,30.25
Sat Aug 28 2021,27.02
Sat Aug 28 2021,20.01
Sat Aug 28 2021,16.31
Sat Aug 28 2021,12.17
Sat Aug 28 2021,10.44
Sat Aug 28 2021,7.86
Sat Aug 28 2021,6.55
Sat Aug 28 2021,4.87
Sun Aug 29 2021,4.69
Sun Aug 29 2021,12.59
Sun Aug 29 2021,13.28
Sun Aug 29 2021,13.28
Sun Aug 29 2021,13.53
Sun Aug 29 2021,12.92
Sun Aug 29 2021,5.47
Sun Aug 29 2021,6.16
Sun Aug 29 2021,7.94
Sun Aug 29 2021,9.66
Sun Aug 29 2021,12.06
Sun Aug 29 2021,14.99
Sun Aug 29 2021,16.6
Sun Aug 29 2021,17.07
Sun Aug 29 2021,17.81
Sun Aug 29 2021,17.12
Sun Aug 29 2021,13.18
Sun Aug 29 2021,10.06
Sun Aug 29 2021,8.43
Sun Aug 29 2021,6.47
Sun Aug 29 2021,5.53
Sun Aug 29 2021,3.43
Sun Aug 29 2021,2.69
Sun Aug 29 2021,1.21
Mon Aug 30 2021,0.88
Mon Aug 30 2021,7.81
Mon Aug 30 2021,7.81
Mon Aug 30 2021,7.81
Mon Aug 30 2021,7.81
Mon Aug 30 2021,2.78
Mon Aug 30 2021,8.31
Mon Aug 30 2021,28.6
Mon Aug 30 2021,44.53
Mon Aug 30 2021,52.08
Mon Aug 30 2021,56.03
Mon Aug 30 2021,59.83
Mon Aug 30 2021,56.61
Mon Aug 30 2021,55.59
Mon Aug 30 2021,59.44
Mon Aug 30 2021,59.01
Mon Aug 30 2021,54.42
Mon Aug 30 2021,41.32
Mon Aug 30 2021,20.63
Mon Aug 30 2021,13.14
Mon Aug 30 2021,9.87
Mon Aug 30 2021,5.44
Mon Aug 30 2021,4.69
Mon Aug 30 2021,4.25
Tue Aug 31 2021,3.36
Tue Aug 31 2021,3.13
Tue Aug 31 2021,3.13
Tue Aug 31 2021,3.13
Tue Aug 31 2021,3.13
Tue Aug 31 2021,3.89
Tue Aug 31 2021,11.28
Tue Aug 31 2021,30.62
Tue Aug 31 2021,48.97
Tue Aug 31 2021,58.26
Tue Aug 31 2021,65.94
Tue Aug 31 2021,65.86
Tue Aug 31 2021,66.14
Tue Aug 31 2021,67.98
Tue Aug 31 2021,67.44
Tue Aug 31 2021,64.34
Tue Aug 31 2021,62.47
Tue Aug 31 2021,55.58
Tue Aug 31 2021,43.34
Tue Aug 31 2021,31.39
Tue Aug 31 2021,21.49
Tue Aug 31 2021,11.8
Tue Aug 31 2021,7.58
Tue Aug 31 2021,0
Wed Sep 01 2021,0.58
Wed Sep 01 2021,0.26
Wed Sep 01 2021,0.97
Wed Sep 01 2021,9.06
Wed Sep 01 2021,27.08
Wed Sep 01 2021,50.65
Wed Sep 01 2021,62.21
Wed Sep 01 2021,69.71
Wed Sep 01 2021,68.47
Wed Sep 01 2021,68.58
Wed Sep 01 2021,68.23
Wed Sep 01 2021,68.32
Wed Sep 01 2021,69.24
Wed Sep 01 2021,69.29
Wed Sep 01 2021,54.93
Wed Sep 01 2021,39.79
Wed Sep 01 2021,24.12
Wed Sep 01 2021,14.06
Wed Sep 01 2021,11.5
Wed Sep 01 2021,5.64
Wed Sep 01 2021,3.88
Thu Sep 02 2021,3.13
Thu Sep 02 2021,4.32
Thu Sep 02 2021,4.69
Thu Sep 02 2021,4.69
Thu Sep 02 2021,4.85
Thu Sep 02 2021,4.58
Thu Sep 02 2021,12.24
Thu Sep 02 2021,34.06
