,12h,24h,7d,date
538,83.71966,85.32172,,2021-06-18 16:00:00
539,76.73884,78.68041,,2021-06-18 17:00:00
540,62.455593,62.84403,,2021-06-18 18:00:00
541,55.45646,53.976517,,2021-06-18 19:00:00
542,48.451344,48.95787,,2021-06-18 20:00:00
543,52.66906,51.611103,,2021-06-18 21:00:00
544,45.55991,42.636986,,2021-06-18 22:00:00
545,37.062737,37.267998,,2021-06-18 23:00:00
546,21.104467,23.639122,,2021-06-19 00:00:00
547,14.888128,14.964637,,2021-06-19 01:00:00
548,11.004303,11.740055,,2021-06-19 02:00:00
549,9.982746,9.971274,,2021-06-19 03:00:00
550,10.049548,10.049548,,2021-06-19 04:00:00
551,8.909599,10.064745,,2021-06-19 05:00:00
552,11.329923,11.406141,,2021-06-19 06:00:00
553,14.960932,15.1768055,,2021-06-19 07:00:00
554,16.131485,21.729338,,2021-06-19 08:00:00
555,19.320017,35.853184,,2021-06-19 09:00:00
556,18.973793,58.580204,,2021-06-19 10:00:00
557,37.45625,73.73359,,2021-06-19 11:00:00
558,76.399376,82.79527,,2021-06-19 12:00:00
559,86.14389,86.14604,,2021-06-19 13:00:00
560,88.33042,87.63916,,2021-06-19 14:00:00
561,89.946465,89.32181,,2021-06-19 15:00:00
562,89.67706,88.61341,,2021-06-19 16:00:00
563,86.09175,85.12522,,2021-06-19 17:00:00
564,68.33063,69.71561,,2021-06-19 18:00:00
565,54.593483,57.285004,,2021-06-19 19:00:00
566,49.443035,48.883057,,2021-06-19 20:00:00
567,49.524677,44.606224,,2021-06-19 21:00:00
568,42.46851,45.301598,,2021-06-19 22:00:00
569,33.076263,24.292917,,2021-06-19 23:00:00
570,21.242577,19.815577,,2021-06-20 00:00:00
571,14.847934,13.911599,,2021-06-20 01:00:00
572,12.874576,11.37126,,2021-06-20 02:00:00
573,10.600879,9.574625,,2021-06-20 03:00:00
574,10.4243555,9.856478,,2021-06-20 04:00:00
575,9.964897,9.9463,,2021-06-20 05:00:00
576,10.488799,10.482318,,2021-06-20 06:00:00
577,12.575013,13.256136,,2021-06-20 07:00:00
578,17.047724,17.835396,,2021-06-20 08:00:00
579,15.769258,24.33173,,2021-06-20 09:00:00
580,18.481598,35.052696,,2021-06-20 10:00:00
581,23.727333,49.37626,,2021-06-20 11:00:00
582,20.20418,61.013634,,2021-06-20 12:00:00
583,50.652714,71.90771,,2021-06-20 13:00:00
584,75.06643,79.63839,,2021-06-20 14:00:00
585,84.72894,83.38247,,2021-06-20 15:00:00
586,84.89535,83.0919,,2021-06-20 16:00:00
587,78.869804,79.00434,,2021-06-20 17:00:00
588,61.707928,61.676376,,2021-06-20 18:00:00
589,41.463303,44.45052,,2021-06-20 19:00:00
590,29.432308,28.862883,,2021-06-20 20:00:00
591,25.65018,23.155046,,2021-06-20 21:00:00
592,15.329597,24.683504,,2021-06-20 22:00:00
593,13.842958,16.89977,,2021-06-20 23:00:00
594,12.549067,15.894261,,2021-06-21 00:00:00
595,11.005964,10.815179,,2021-06-21 01:00:00
596,9.660834,9.684094,,2021-06-21 02:00:00
597,9.044664,9.103231,,2021-06-21 03:00:00
598,9.295233,10.439926,,2021-06-21 04:00:00
599,9.244509,10.730917,,2021-06-21 05:00:00
600,11.932121,14.093576,,2021-06-21 06:00:00
601,17.403446,18.686235,,2021-06-21 07:00:00
602,27.725191,28.331429,,2021-06-21 08:00:00
603,48.049305,47.291355,,2021-06-21 09:00:00
604,69.15244,70.43296,,2021-06-21 10:00:00
605,82.58094,83.92371,,2021-06-21 11:00:00
606,85.04561,85.05404,,2021-06-21 12:00:00
607,81.84769,81.32063,,2021-06-21 13:00:00
608,83.8228,81.86976,,2021-06-21 14:00:00
609,86.901596,86.809525,,2021-06-21 15:00:00
610,87.14358,87.380745,,2021-06-21 16:00:00
611,80.17144,80.14521,,2021-06-21 17:00:00
612,63.353584,63.353584,,2021-06-21 18:00:00
613,51.110115,49.732758,,2021-06-21 19:00:00
614,42.82059,42.691624,,2021-06-21 20:00:00
615,30.831234,36.222145,,2021-06-21 21:00:00
616,23.025463,25.357662,,2021-06-21 22:00:00
617,18.884266,18.884266,,2021-06-21 23:00:00
618,14.607135,14.945923,,2021-06-22 00:00:00
619,13.062538,12.421464,,2021-06-22 01:00:00
620,10.987606,10.098464,,2021-06-22 02:00:00
621,9.779561,9.198323,,2021-06-22 03:00:00
622,10.272855,9.48809,,2021-06-22 04:00:00
623,10.582095,10.982451,,2021-06-22 05:00:00
624,11.956076,12.916194,,2021-06-22 06:00:00
625,15.987702,17.506802,,2021-06-22 07:00:00
626,26.569399,26.986277,,2021-06-22 08:00:00
627,41.331573,45.781475,,2021-06-22 09:00:00
628,68.36944,71.38,,2021-06-22 10:00:00
629,84.49128,85.0295,,2021-06-22 11:00:00
630,85.60938,85.45884,,2021-06-22 12:00:00
631,82.32312,83.43219,,2021-06-22 13:00:00
632,85.178246,84.376724,,2021-06-22 14:00:00
633,88.64137,87.272896,,2021-06-22 15:00:00
634,85.38599,86.499596,,2021-06-22 16:00:00
635,77.04531,78.92387,,2021-06-22 17:00:00
636,62.936428,63.06621,,2021-06-22 18:00:00
637,51.53634,51.874004,,2021-06-22 19:00:00
638,41.11052,41.126316,,2021-06-22 20:00:00
639,34.722206,34.625233,,2021-06-22 21:00:00
640,23.753504,25.10573,,2021-06-22 22:00:00
641,17.82458,17.069298,,2021-06-22 23:00:00
642,14.729611,13.351819,,2021-06-23 00:00:00
643,11.930289,11.963391,,2021-06-23 01:00:00
644,9.906283,9.94213,,2021-06-23 02:00:00
645,9.310604,9.637583,,2021-06-23 03:00:00
646,9.989738,9.837116,,2021-06-23 04:00:00
647,10.753803,10.243046,,2021-06-23 05:00:00
648,11.987102,12.98245,,2021-06-23 06:00:00
649,15.777636,15.622718,,2021-06-23 07:00:00
650,25.202887,25.411135,,2021-06-23 08:00:00
651,41.452213,41.460854,,2021-06-23 09:00:00
652,64.61707,64.15213,,2021-06-23 10:00:00
653,76.746216,76.82385,,2021-06-23 11:00:00
654,81.46427,84.64592,,2021-06-23 12:00:00
655,79.53273,81.630325,,2021-06-23 13:00:00
656,83.82984,79.784256,,2021-06-23 14:00:00
657,83.241486,83.76455,,2021-06-23 15:00:00
658,85.16093,85.08848,,2021-06-23 16:00:00
659,75.327415,79.8055,,2021-06-23 17:00:00
660,62.56089,60.068275,,2021-06-23 18:00:00
661,48.561237,47.192284,,2021-06-23 19:00:00
662,41.169323,37.06358,,2021-06-23 20:00:00
663,34.108036,32.82059,,2021-06-23 21:00:00
664,24.369843,22.781792,,2021-06-23 22:00:00
665,18.384806,17.059536,,2021-06-23 23:00:00
666,14.635128,14.055076,,2021-06-24 00:00:00
667,11.908853,11.866554,,2021-06-24 01:00:00
668,9.808514,11.419299,,2021-06-24 02:00:00
669,9.571679,9.276208,,2021-06-24 03:00:00
670,10.18536,9.801311,,2021-06-24 04:00:00
671,10.4285755,10.171885,,2021-06-24 05:00:00
672,10.264701,11.597539,,2021-06-24 06:00:00
673,14.188639,15.113366,,2021-06-24 07:00:00
674,23.244694,25.057873,,2021-06-24 08:00:00
675,41.603657,41.99563,,2021-06-24 09:00:00
676,39.136333,66.64571,,2021-06-24 10:00:00
677,75.96525,84.826645,,2021-06-24 11:00:00
678,79.18319,82.1667,,2021-06-24 12:00:00
679,81.3787,80.675835,,2021-06-24 13:00:00
680,86.42418,82.25078,,2021-06-24 14:00:00
681,89.63864,89.94829,,2021-06-24 15:00:00
682,88.477,89.77783,,2021-06-24 16:00:00
683,82.64637,83.19375,,2021-06-24 17:00:00
684,66.19061,67.49214,,2021-06-24 18:00:00
685,52.285442,51.684853,,2021-06-24 19:00:00
686,40.77338,41.014088,,2021-06-24 20:00:00
687,32.792633,32.792633,,2021-06-24 21:00:00
688,25.108099,24.17215,,2021-06-24 22:00:00
689,17.599646,18.082233,,2021-06-24 23:00:00
690,14.0160265,13.9925995,,2021-06-25 00:00:00
691,11.500919,11.485114,,2021-06-25 01:00:00
692,9.153971,9.601621,,2021-06-25 02:00:00
693,8.525858,8.910945,,2021-06-25 03:00:00
694,9.084755,9.10587,,2021-06-25 04:00:00
695,9.581584,9.393214,,2021-06-25 05:00:00
696,10.924142,10.9119215,,2021-06-25 06:00:00
697,13.6409855,13.52693,,2021-06-25 07:00:00
698,20.392902,22.50345,,2021-06-25 08:00:00
699,45.821625,43.7403,,2021-06-25 09:00:00
700,73.992134,72.27526,,2021-06-25 10:00:00
701,86.29536,86.26176,,2021-06-25 11:00:00
702,85.26274,84.75621,,2021-06-25 12:00:00
703,82.702065,82.6105,,2021-06-25 13:00:00
704,84.79059,85.11913,,2021-06-25 14:00:00
705,87.60682,87.60799,,2021-06-25 15:00:00
706,86.77628,87.29238,,2021-06-25 16:00:00
707,81.33121,83.31653,,2021-06-25 17:00:00
708,65.3822,64.796104,,2021-06-25 18:00:00
709,52.503193,50.882996,,2021-06-25 19:00:00
710,45.943787,45.660336,,2021-06-25 20:00:00
711,44.383503,43.390465,,2021-06-25 21:00:00
712,38.73652,38.696987,,2021-06-25 22:00:00
713,25.207434,27.496244,,2021-06-25 23:00:00
714,21.366457,19.320776,,2021-06-26 00:00:00
715,15.058022,13.629637,,2021-06-26 01:00:00
716,11.992939,11.024232,,2021-06-26 02:00:00
717,9.92401,9.474019,,2021-06-26 03:00:00
718,10.136498,9.956347,,2021-06-26 04:00:00
719,10.535475,10.184795,,2021-06-26 05:00:00
720,10.838451,10.911118,,2021-06-26 06:00:00
721,11.879177,14.707053,,2021-06-26 07:00:00
722,18.345463,20.728073,,2021-06-26 08:00:00
723,22.50462,35.899796,,2021-06-26 09:00:00
724,23.143871,57.92438,,2021-06-26 10:00:00
725,52.150967,72.59309,,2021-06-26 11:00:00
726,36.756443,82.24609,,2021-06-26 12:00:00
727,83.565155,85.67164,,2021-06-26 13:00:00
728,87.01412,86.23661,,2021-06-26 14:00:00
729,88.92301,88.75597,,2021-06-26 15:00:00
730,88.85857,88.71301,,2021-06-26 16:00:00
731,86.22237,85.23326,,2021-06-26 17:00:00
732,68.27344,66.57529,,2021-06-26 18:00:00
733,49.844234,47.7979,,2021-06-26 19:00:00
734,42.249767,42.391094,,2021-06-26 20:00:00
735,34.352592,41.660046,,2021-06-26 21:00:00
736,25.582737,31.967346,,2021-06-26 22:00:00
737,18.867577,20.369406,,2021-06-26 23:00:00
738,17.339985,16.517727,,2021-06-27 00:00:00
739,13.189639,12.10246,,2021-06-27 01:00:00
740,10.788141,10.035234,,2021-06-27 02:00:00
741,9.313192,8.739758,,2021-06-27 03:00:00
742,8.927768,9.008289,,2021-06-27 04:00:00
743,8.940376,8.670281,,2021-06-27 05:00:00
744,8.951292,9.719479,,2021-06-27 06:00:00
745,10.892327,11.319995,,2021-06-27 07:00:00
746,13.175077,14.4798565,,2021-06-27 08:00:00
747,15.398246,16.732256,,2021-06-27 09:00:00
748,17.631838,25.608809,,2021-06-27 10:00:00
749,22.982798,37.937187,,2021-06-27 11:00:00
750,31.473274,47.924507,,2021-06-27 12:00:00
751,50.224422,59.924698,,2021-06-27 13:00:00
752,62.092308,77.12002,,2021-06-27 14:00:00
753,72.217384,84.43726,,2021-06-27 15:00:00
754,85.73781,85.21648,,2021-06-27 16:00:00
755,78.93469,78.6453,,2021-06-27 17:00:00
756,64.30762,62.608894,,2021-06-27 18:00:00
757,52.41885,43.957485,,2021-06-27 19:00:00
758,39.052723,38.256058,,2021-06-27 20:00:00
759,23.218418,30.098799,,2021-06-27 21:00:00
760,18.558525,22.670185,,2021-06-27 22:00:00
761,14.0851965,15.999985,,2021-06-27 23:00:00
762,12.566655,13.669571,,2021-06-28 00:00:00
763,11.223531,11.575231,,2021-06-28 01:00:00
764,9.581059,9.654916,,2021-06-28 02:00:00
765,9.181957,9.185221,,2021-06-28 03:00:00
766,9.35133,9.365238,,2021-06-28 04:00:00
767,10.09496,10.409572,,2021-06-28 05:00:00
768,11.619239,12.333181,,2021-06-28 06:00:00
769,14.538738,17.017252,,2021-06-28 07:00:00
770,24.856237,26.878399,,2021-06-28 08:00:00
771,42.786953,47.56872,,2021-06-28 09:00:00
772,67.80599,70.07005,,2021-06-28 10:00:00
773,74.85125,83.256004,,2021-06-28 11:00:00
774,78.12526,85.31609,,2021-06-28 12:00:00
775,83.33589,81.55148,,2021-06-28 13:00:00
776,80.97299,82.42919,,2021-06-28 14:00:00
777,88.20999,88.30899,,2021-06-28 15:00:00
778,87.16285,87.65798,,2021-06-28 16:00:00
779,81.32892,80.17285,,2021-06-28 17:00:00
780,62.59668,62.738186,,2021-06-28 18:00:00
781,52.57994,49.862694,,2021-06-28 19:00:00
782,40.85181,34.92293,,2021-06-28 20:00:00
783,30.892914,41.324688,,2021-06-28 21:00:00
784,21.772434,29.79856,,2021-06-28 22:00:00
785,20.388685,19.176596,,2021-06-28 23:00:00
786,14.798314,16.017332,,2021-06-29 00:00:00
787,12.727615,11.827976,,2021-06-29 01:00:00
788,10.746071,10.09304,,2021-06-29 02:00:00
789,9.393228,9.038046,,2021-06-29 03:00:00
790,10.04641,9.898529,,2021-06-29 04:00:00
791,10.637238,10.067495,,2021-06-29 05:00:00
792,11.319702,12.828359,,2021-06-29 06:00:00
793,15.56571,16.19147,,2021-06-29 07:00:00
794,24.489311,26.465702,,2021-06-29 08:00:00
795,33.0716,42.694363,,2021-06-29 09:00:00
796,54.1501,63.161083,,2021-06-29 10:00:00
797,69.23737,76.58805,,2021-06-29 11:00:00
798,17.570057,81.64567,,2021-06-29 12:00:00
799,79.912254,83.465996,,2021-06-29 13:00:00
800,87.55169,84.674774,,2021-06-29 14:00:00
801,89.4307,85.86886,,2021-06-29 15:00:00
802,88.64046,86.852165,,2021-06-29 16:00:00
803,85.75655,79.64423,,2021-06-29 17:00:00
804,70.74581,68.815956,,2021-06-29 18:00:00
805,55.719585,56.426266,,2021-06-29 19:00:00
806,49.871326,50.4131,,2021-06-29 20:00:00
807,48.911034,48.96353,,2021-06-29 21:00:00
808,40.4118,40.579998,,2021-06-29 22:00:00
809,26.406256,26.663866,,2021-06-29 23:00:00
810,14.881017,21.427431,,2021-06-30 00:00:00
811,12.925952,12.913642,,2021-06-30 01:00:00
812,11.378786,11.356873,,2021-06-30 02:00:00
813,9.899946,9.767784,,2021-06-30 03:00:00
814,10.206969,10.028813,,2021-06-30 04:00:00
815,11.40632,10.14201,,2021-06-30 05:00:00
816,12.128261,12.89285,,2021-06-30 06:00:00
817,16.433987,18.206144,,2021-06-30 07:00:00
818,26.753746,26.753746,,2021-06-30 08:00:00
819,44.734493,47.179844,,2021-06-30 09:00:00
820,70.81551,71.22179,,2021-06-30 10:00:00
821,85.199,85.199,,2021-06-30 11:00:00
822,86.338524,86.34042,,2021-06-30 12:00:00
823,84.02455,84.01701,,2021-06-30 13:00:00
824,84.44527,84.45751,,2021-06-30 14:00:00
825,87.22006,86.771324,,2021-06-30 15:00:00
826,86.05245,86.075195,,2021-06-30 16:00:00
827,77.5749,78.31064,,2021-06-30 17:00:00
828,63.8907,64.34344,,2021-06-30 18:00:00
829,54.82841,55.396023,,2021-06-30 19:00:00
830,50.92112,50.942112,,2021-06-30 20:00:00
831,50.35018,49.607952,,2021-06-30 21:00:00
832,42.327553,42.93054,,2021-06-30 22:00:00
833,30.655396,27.183384,,2021-06-30 23:00:00
834,18.379,18.379,,2021-07-01 00:00:00
835,14.870413,12.92596,,2021-07-01 01:00:00
836,12.323969,11.256765,,2021-07-01 02:00:00
837,8.687733,9.248038,,2021-07-01 03:00:00
838,9.059254,8.911116,,2021-07-01 04:00:00
839,8.836153,8.878446,,2021-07-01 05:00:00
840,10.258213,10.347507,,2021-07-01 06:00:00
841,14.6347275,14.565454,,2021-07-01 07:00:00
842,24.916218,24.902092,,2021-07-01 08:00:00
843,40.795696,40.795696,,2021-07-01 09:00:00
844,62.814655,62.791317,,2021-07-01 10:00:00
845,79.0822,77.81741,,2021-07-01 11:00:00
846,78.48885,81.78348,,2021-07-01 12:00:00
847,84.209366,84.49719,,2021-07-01 13:00:00
848,83.66452,85.73948,,2021-07-01 14:00:00
849,87.65955,88.15912,,2021-07-01 15:00:00
850,87.96813,86.08501,,2021-07-01 16:00:00
851,82.254105,78.09601,,2021-07-01 17:00:00
852,64.208084,64.19078,,2021-07-01 18:00:00
853,62.09857,60.960438,,2021-07-01 19:00:00
854,61.338566,53.89074,,2021-07-01 20:00:00
855,60.45165,53.671192,,2021-07-01 21:00:00
856,47.21347,47.771782,,2021-07-01 22:00:00
857,31.475702,29.801004,,2021-07-01 23:00:00
858,19.437267,17.956038,,2021-07-02 00:00:00
859,12.629835,12.460296,,2021-07-02 01:00:00
860,9.936312,9.957771,,2021-07-02 02:00:00
861,7.786139,8.361538,,2021-07-02 03:00:00
862,7.533176,8.398803,,2021-07-02 04:00:00
863,8.420717,8.679483,,2021-07-02 05:00:00
864,9.482445,10.339917,,2021-07-02 06:00:00
865,14.12927,14.12927,,2021-07-02 07:00:00
866,24.959433,23.604147,,2021-07-02 08:00:00
867,39.44203,39.85669,,2021-07-02 09:00:00
868,64.00961,64.93482,,2021-07-02 10:00:00
869,79.10862,79.708694,,2021-07-02 11:00:00
870,85.06363,85.40069,,2021-07-02 12:00:00
871,85.34183,85.7584,,2021-07-02 13:00:00
872,86.15123,85.879814,,2021-07-02 14:00:00
873,87.00608,87.00608,,2021-07-02 15:00:00
874,86.89942,87.89127,,2021-07-02 16:00:00
875,83.024956,83.09924,,2021-07-02 17:00:00
876,70.4115,70.55477,,2021-07-02 18:00:00
877,61.32304,62.86788,,2021-07-02 19:00:00
878,64.28513,64.28513,,2021-07-02 20:00:00
879,58.859787,65.096664,,2021-07-02 21:00:00
880,56.362457,54.08833,,2021-07-02 22:00:00
881,37.57907,36.215412,,2021-07-02 23:00:00
882,21.703365,20.410456,,2021-07-03 00:00:00
883,12.183123,12.183592,,2021-07-03 01:00:00
884,9.760905,8.638698,,2021-07-03 02:00:00
885,7.7896905,8.552191,,2021-07-03 03:00:00
886,7.691168,7.516827,,2021-07-03 04:00:00
887,8.052815,8.608032,,2021-07-03 05:00:00
888,10.42131,10.443811,,2021-07-03 06:00:00
889,13.194944,13.665681,,2021-07-03 07:00:00
890,15.562308,21.04968,,2021-07-03 08:00:00
891,21.130386,30.285517,,2021-07-03 09:00:00
892,18.014404,54.311024,,2021-07-03 10:00:00
893,20.18228,68.25369,,2021-07-03 11:00:00
894,14.3802805,83.45319,,2021-07-03 12:00:00
895,74.25901,85.59669,,2021-07-03 13:00:00
896,84.36052,89.0305,,2021-07-03 14:00:00
897,89.930824,91.276825,,2021-07-03 15:00:00
898,90.52161,90.47192,,2021-07-03 16:00:00
899,88.67134,88.04567,,2021-07-03 17:00:00
900,75.871826,73.713905,,2021-07-03 18:00:00
901,73.0942,68.89151,,2021-07-03 19:00:00
902,78.252495,74.08745,,2021-07-03 20:00:00
903,80.77987,77.90372,,2021-07-03 21:00:00
904,63.036663,72.20155,,2021-07-03 22:00:00
905,33.00479,48.84664,,2021-07-03 23:00:00
906,23.365662,64.243546,,2021-07-04 00:00:00
907,13.922323,13.430309,,2021-07-04 01:00:00
908,10.324736,10.503383,,2021-07-04 02:00:00
909,9.931485,7.877159,,2021-07-04 03:00:00
910,7.3927503,7.1297092,,2021-07-04 04:00:00
911,7.130858,7.050304,,2021-07-04 05:00:00
912,8.963713,8.826883,,2021-07-04 06:00:00
913,12.51912,11.318511,,2021-07-04 07:00:00
914,16.768509,16.74331,,2021-07-04 08:00:00
915,17.616743,15.2847395,,2021-07-04 09:00:00
916,35.546455,25.558163,,2021-07-04 10:00:00
917,28.943474,52.136883,,2021-07-04 11:00:00
918,40.4458,48.148426,,2021-07-04 12:00:00
919,58.130543,69.92247,,2021-07-04 13:00:00
920,68.69304,75.093254,,2021-07-04 14:00:00
921,71.4302,81.75162,,2021-07-04 15:00:00
922,84.20107,82.6957,,2021-07-04 16:00:00
923,79.40684,76.85967,,2021-07-04 17:00:00
924,64.76939,65.34062,,2021-07-04 18:00:00
925,56.35393,47.100754,,2021-07-04 19:00:00
926,47.14683,35.07668,,2021-07-04 20:00:00
927,25.161917,25.22388,,2021-07-04 21:00:00
928,15.749153,17.3876,,2021-07-04 22:00:00
929,15.701428,12.485414,,2021-07-04 23:00:00
930,11.348972,10.467191,,2021-07-05 00:00:00
931,9.597579,9.359707,,2021-07-05 01:00:00
932,8.007393,8.187176,,2021-07-05 02:00:00
933,7.3008494,6.373825,,2021-07-05 03:00:00
934,9.8498,6.618265,,2021-07-05 04:00:00
935,10.273964,7.029127,,2021-07-05 05:00:00
936,12.133939,12.0178385,,2021-07-05 06:00:00
937,16.646053,13.264826,,2021-07-05 07:00:00
938,26.417282,23.339155,,2021-07-05 08:00:00
939,43.492786,43.322285,,2021-07-05 09:00:00
940,60.184486,60.48803,,2021-07-05 10:00:00
941,74.24308,74.32977,,2021-07-05 11:00:00
942,78.77189,79.8607,,2021-07-05 12:00:00
943,83.4012,82.11211,,2021-07-05 13:00:00
944,85.60956,85.52903,,2021-07-05 14:00:00
945,87.78942,88.102066,,2021-07-05 15:00:00
946,85.06358,87.16079,,2021-07-05 16:00:00
947,81.16381,80.11691,,2021-07-05 17:00:00
948,63.834705,64.96177,,2021-07-05 18:00:00
949,58.637543,53.8635,,2021-07-05 19:00:00
950,52.065178,51.997154,,2021-07-05 20:00:00
951,40.955402,50.07519,,2021-07-05 21:00:00
952,34.53423,41.335423,,2021-07-05 22:00:00
953,19.092367,26.515238,,2021-07-05 23:00:00
954,12.996461,18.156418,,2021-07-06 00:00:00
955,10.27914,11.570292,,2021-07-06 01:00:00
956,8.878713,8.906645,,2021-07-06 02:00:00
957,8.363682,7.7876554,,2021-07-06 03:00:00
958,8.571599,7.8990526,,2021-07-06 04:00:00
959,8.475417,7.5116496,,2021-07-06 05:00:00
960,11.612633,10.565423,,2021-07-06 06:00:00
961,14.044195,13.958731,,2021-07-06 07:00:00
962,25.555117,25.497444,,2021-07-06 08:00:00
963,41.64832,47.341785,,2021-07-06 09:00:00
964,62.888046,68.9314,,2021-07-06 10:00:00
965,75.3791,82.89234,,2021-07-06 11:00:00
966,83.26551,85.81305,,2021-07-06 12:00:00
967,84.73412,83.792175,,2021-07-06 13:00:00
968,86.16109,84.71471,,2021-07-06 14:00:00
969,88.35771,89.02916,,2021-07-06 15:00:00
970,87.49564,87.17448,,2021-07-06 16:00:00
971,81.220825,77.47809,,2021-07-06 17:00:00
972,69.29348,64.923004,,2021-07-06 18:00:00
973,56.20994,55.6617,,2021-07-06 19:00:00
974,52.923492,53.466618,,2021-07-06 20:00:00
975,55.01089,52.41016,,2021-07-06 21:00:00
976,41.973618,48.090897,,2021-07-06 22:00:00
977,27.122221,34.46618,,2021-07-06 23:00:00
978,16.936611,19.711735,,2021-07-07 00:00:00
979,11.500985,14.515895,,2021-07-07 01:00:00
980,11.270089,11.0884695,,2021-07-07 02:00:00
981,7.82548,9.179672,,2021-07-07 03:00:00
982,8.517234,8.814719,,2021-07-07 04:00:00
983,8.670681,8.820403,,2021-07-07 05:00:00
984,10.725819,10.570428,,2021-07-07 06:00:00
985,15.63341,15.144727,,2021-07-07 07:00:00
986,22.77375,25.661774,,2021-07-07 08:00:00
987,35.46502,41.603256,,2021-07-07 09:00:00
988,54.988754,61.16629,,2021-07-07 10:00:00
989,52.63269,72.505974,,2021-07-07 11:00:00
990,18.198856,78.72786,,2021-07-07 12:00:00
991,83.01855,81.63879,,2021-07-07 13:00:00
992,83.69909,83.6493,,2021-07-07 14:00:00
993,88.21192,88.03563,,2021-07-07 15:00:00
994,88.55188,87.73858,,2021-07-07 16:00:00
995,84.931435,81.29698,,2021-07-07 17:00:00
996,70.53573,68.78051,,2021-07-07 18:00:00
997,63.170593,60.587456,,2021-07-07 19:00:00
998,59.173244,53.45044,,2021-07-07 20:00:00
999,57.61082,60.4545,,2021-07-07 21:00:00
1000,41.982822,46.240437,,2021-07-07 22:00:00
1001,26.880585,29.84377,,2021-07-07 23:00:00
1002,16.700886,40.95485,,2021-07-08 00:00:00
1003,11.959927,12.90282,,2021-07-08 01:00:00
1004,9.467904,10.240284,,2021-07-08 02:00:00
1005,8.395534,8.734913,,2021-07-08 03:00:00
1006,8.789323,8.764677,,2021-07-08 04:00:00
1007,8.766602,8.761762,,2021-07-08 05:00:00
1008,10.629172,10.781458,,2021-07-08 06:00:00
1009,15.288963,15.2839,,2021-07-08 07:00:00
1010,25.17295,25.30478,,2021-07-08 08:00:00
1011,41.365807,41.56746,,2021-07-08 09:00:00
1012,54.92145,61.59951,,2021-07-08 10:00:00
1013,76.436935,74.02714,,2021-07-08 11:00:00
1014,79.135376,79.754524,,2021-07-08 12:00:00
1015,81.52075,81.23669,,2021-07-08 13:00:00
1016,83.441284,83.58819,,2021-07-08 14:00:00
1017,86.83622,87.75731,,2021-07-08 15:00:00
1018,87.106026,87.434525,,2021-07-08 16:00:00
1019,81.23372,80.76562,,2021-07-08 17:00:00
1020,69.0994,64.904854,,2021-07-08 18:00:00
1021,59.693882,57.968143,,2021-07-08 19:00:00
1022,59.19931,56.134468,,2021-07-08 20:00:00
1023,60.102287,59.772526,,2021-07-08 21:00:00
1024,40.895126,45.84187,,2021-07-08 22:00:00
1025,29.35457,30.649696,,2021-07-08 23:00:00
1026,20.019997,20.165966,,2021-07-09 00:00:00
1027,13.494873,11.33922,,2021-07-09 01:00:00
1028,9.145244,9.214666,,2021-07-09 02:00:00
1029,8.50455,9.511664,,2021-07-09 03:00:00
1030,8.968118,9.627781,,2021-07-09 04:00:00
1031,9.316366,9.583407,,2021-07-09 05:00:00
1032,10.095176,10.820057,,2021-07-09 06:00:00
1033,15.884501,15.067061,,2021-07-09 07:00:00
1034,23.219906,25.113802,,2021-07-09 08:00:00
1035,41.158306,41.401615,,2021-07-09 09:00:00
1036,67.175964,64.60679,,2021-07-09 10:00:00
1037,79.661606,79.661606,,2021-07-09 11:00:00
1038,83.8611,84.1204,,2021-07-09 12:00:00
1039,84.05289,85.113594,,2021-07-09 13:00:00
1040,84.6084,84.94229,,2021-07-09 14:00:00
1041,86.606285,86.71609,,2021-07-09 15:00:00
1042,85.76596,85.91567,,2021-07-09 16:00:00
1043,82.411674,77.38127,,2021-07-09 17:00:00
1044,65.44467,65.41965,,2021-07-09 18:00:00
1045,56.32012,56.608047,,2021-07-09 19:00:00
1046,54.995018,54.627262,,2021-07-09 20:00:00
1047,57.22359,57.486816,,2021-07-09 21:00:00
1048,51.14391,51.50495,,2021-07-09 22:00:00
1049,38.560474,38.560474,,2021-07-09 23:00:00
1050,22.487122,22.607744,,2021-07-10 00:00:00
1051,12.191827,13.946952,,2021-07-10 01:00:00
1052,9.542575,10.0768,,2021-07-10 02:00:00
1053,7.5935836,8.386781,,2021-07-10 03:00:00
1054,7.3977714,8.293898,,2021-07-10 04:00:00
1055,7.194908,7.2485437,,2021-07-10 05:00:00
1056,9.869853,10.125675,,2021-07-10 06:00:00
1057,13.922932,14.044256,,2021-07-10 07:00:00
1058,15.773536,19.171547,,2021-07-10 08:00:00
1059,19.547678,30.26269,,2021-07-10 09:00:00
1060,14.901404,50.53201,,2021-07-10 10:00:00
1061,20.305058,65.79912,,2021-07-10 11:00:00
1062,69.20818,81.26865,,2021-07-10 12:00:00
1063,83.444046,87.822075,,2021-07-10 13:00:00
1064,89.14832,90.89914,,2021-07-10 14:00:00
1065,90.6631,90.919266,,2021-07-10 15:00:00
1066,89.82304,89.92425,,2021-07-10 16:00:00
1067,87.1941,86.590065,,2021-07-10 17:00:00
1068,74.1514,71.63542,,2021-07-10 18:00:00
1069,61.705734,61.621445,,2021-07-10 19:00:00
1070,62.74412,62.94054,,2021-07-10 20:00:00
1071,60.63681,67.41781,,2021-07-10 21:00:00
