date,t-7,t-3,t-2,t-1,temperature_t-7,temperature_t-3,temperature_t-2,temperature_t-1,weather_t-7,weather_t-3,weather_t-2,weather_t-1,sales_t-7,sales_t-3,sales_t-2,sales_t-1,occupancy_rate,date_only,hour,day_of_week,day_name,quarter,month,day_of_year,day_of_month,week_of_year,temperature,weather,holiday
2020-11-01 07:00:00,9.933774834437092,4.850746268656718,7.861635220125784,7.746478873239436,281.59,282.65,281.7,280.14,Rain,Rain,Rain,Mist,0.0,0.0,0.0,0.0,12.264150943396226,2020-11-01,7,6,Sunday,4,11,306,1,44,279.73,Rain,1
2020-11-01 08:00:00,6.9536423841059625,7.861635220125784,7.746478873239436,12.264150943396226,282.11,281.7,280.14,279.73,Rain,Rain,Mist,Rain,0.0,0.0,0.0,0.0,13.522012578616351,2020-11-01,8,6,Sunday,4,11,306,1,44,279.41,Rain,1
2020-11-01 09:00:00,5.29801324503311,7.746478873239436,12.264150943396226,13.522012578616351,281.62,280.14,279.73,279.41,Rain,Mist,Rain,Rain,0.0,0.0,0.0,0.0,17.610062893081764,2020-11-01,9,6,Sunday,4,11,306,1,44,278.64,Rain,1
2020-11-01 10:00:00,5.345911949685535,12.264150943396226,13.522012578616351,17.610062893081764,281.33,279.73,279.41,278.64,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,32.38993710691826,2020-11-01,10,6,Sunday,4,11,306,1,44,278.44,Rain,1
2020-11-01 11:00:00,4.850746268656718,13.522012578616351,17.610062893081764,32.38993710691826,282.65,279.41,278.64,278.44,Rain,Rain,Rain,Rain,0.0,0.0,0.0,2.0,46.22641509433962,2020-11-01,11,6,Sunday,4,11,306,1,44,278.32,Rain,1
2020-11-01 12:00:00,7.861635220125784,17.610062893081764,32.38993710691826,46.22641509433962,281.7,278.64,278.44,278.32,Rain,Rain,Rain,Rain,0.0,0.0,2.0,0.0,52.2012578616352,2020-11-01,12,6,Sunday,4,11,306,1,44,278.04,Rain,1
2020-11-01 13:00:00,7.746478873239436,32.38993710691826,46.22641509433962,52.2012578616352,280.14,278.44,278.32,278.04,Mist,Rain,Rain,Rain,0.0,2.0,0.0,0.0,56.9182389937107,2020-11-01,13,6,Sunday,4,11,306,1,44,277.97,Rain,1
2020-11-01 14:00:00,12.264150943396226,46.22641509433962,52.2012578616352,56.9182389937107,279.73,278.32,278.04,277.97,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,79.87421383647792,2020-11-01,14,6,Sunday,4,11,306,1,44,277.92,Rain,1
2020-11-01 15:00:00,13.522012578616351,52.2012578616352,56.9182389937107,79.87421383647792,279.41,278.04,277.97,277.92,Rain,Rain,Rain,Rain,0.0,0.0,0.0,2.0,91.50943396226415,2020-11-01,15,6,Sunday,4,11,306,1,44,277.1,Rain,1
2020-11-01 16:00:00,17.610062893081764,56.9182389937107,79.87421383647792,91.50943396226415,278.64,277.97,277.92,277.1,Rain,Rain,Rain,Rain,0.0,0.0,2.0,3.0,83.68055555555554,2020-11-01,16,6,Sunday,4,11,306,1,44,277.06,Rain,1
2020-11-01 17:00:00,32.38993710691826,79.87421383647792,91.50943396226415,83.68055555555554,278.44,277.92,277.1,277.06,Rain,Rain,Rain,Rain,2.0,2.0,3.0,2.0,65.40880503144653,2020-11-01,17,6,Sunday,4,11,306,1,44,277.1,Rain,1
2020-11-01 18:00:00,46.22641509433962,91.50943396226415,83.68055555555554,65.40880503144653,278.32,277.1,277.06,277.1,Rain,Rain,Rain,Rain,0.0,3.0,2.0,3.0,44.09722222222221,2020-11-01,18,6,Sunday,4,11,306,1,44,277.34,Rain,1
2020-11-01 19:00:00,52.2012578616352,83.68055555555554,65.40880503144653,44.09722222222221,278.04,277.06,277.1,277.34,Rain,Rain,Rain,Rain,0.0,2.0,3.0,0.0,40.69767441860465,2020-11-01,19,6,Sunday,4,11,306,1,44,277.7,Rain,1
2020-11-01 20:00:00,56.9182389937107,65.40880503144653,44.09722222222221,40.69767441860465,277.97,277.1,277.34,277.7,Rain,Rain,Rain,Rain,0.0,3.0,0.0,0.0,34.88372093023256,2020-11-01,20,6,Sunday,4,11,306,1,44,278.57,Rain,1
2020-11-01 21:00:00,79.87421383647792,44.09722222222221,40.69767441860465,34.88372093023256,277.92,277.34,277.7,278.57,Rain,Rain,Rain,Rain,2.0,0.0,0.0,1.0,23.1404958677686,2020-11-01,21,6,Sunday,4,11,306,1,44,278.92,Rain,1
2020-11-01 22:00:00,91.50943396226415,40.69767441860465,34.88372093023256,23.1404958677686,277.1,277.7,278.57,278.92,Rain,Rain,Rain,Rain,3.0,0.0,1.0,0.0,11.538461538461538,2020-11-01,22,6,Sunday,4,11,306,1,44,280.06,Rain,1
2020-11-01 23:00:00,83.68055555555554,34.88372093023256,23.1404958677686,11.538461538461538,277.06,278.57,278.92,280.06,Rain,Rain,Rain,Rain,2.0,1.0,0.0,0.0,13.402061855670103,2020-11-01,23,6,Sunday,4,11,306,1,44,281.0,Rain,1
2020-11-02 00:00:00,65.40880503144653,23.1404958677686,11.538461538461538,13.402061855670103,277.1,278.92,280.06,281.0,Rain,Rain,Rain,Rain,3.0,0.0,0.0,0.0,6.976744186046513,2020-11-02,0,0,Monday,4,11,307,2,45,280.46,Mist,1
2020-11-02 01:00:00,44.09722222222221,11.538461538461538,13.402061855670103,6.976744186046513,277.34,280.06,281.0,280.46,Rain,Rain,Rain,Mist,0.0,0.0,0.0,0.0,5.4263565891472885,2020-11-02,1,0,Monday,4,11,307,2,45,281.33,Rain,1
2020-11-02 02:00:00,40.69767441860465,13.402061855670103,6.976744186046513,5.4263565891472885,277.7,281.0,280.46,281.33,Rain,Rain,Mist,Rain,0.0,0.0,0.0,0.0,6.250000000000005,2020-11-02,2,0,Monday,4,11,307,2,45,281.97,Rain,1
2020-11-02 03:00:00,34.88372093023256,6.976744186046513,5.4263565891472885,6.250000000000005,278.57,280.46,281.33,281.97,Rain,Mist,Rain,Rain,1.0,0.0,0.0,0.0,6.8181818181818175,2020-11-02,3,0,Monday,4,11,307,2,45,282.42,Clouds,1
2020-11-02 04:00:00,23.1404958677686,5.4263565891472885,6.250000000000005,6.8181818181818175,278.92,281.33,281.97,282.42,Rain,Rain,Rain,Clouds,0.0,0.0,0.0,0.0,7.216494845360821,2020-11-02,4,0,Monday,4,11,307,2,45,282.13,Clouds,1
2020-11-02 05:00:00,11.538461538461538,6.250000000000005,6.8181818181818175,7.216494845360821,280.06,281.97,282.42,282.13,Rain,Rain,Clouds,Clouds,0.0,0.0,0.0,0.0,9.550561797752804,2020-11-02,5,0,Monday,4,11,307,2,45,282.09,Clouds,1
2020-11-02 06:00:00,13.402061855670103,6.8181818181818175,7.216494845360821,9.550561797752804,281.0,282.42,282.13,282.09,Rain,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,9.550561797752808,2020-11-02,6,0,Monday,4,11,307,2,45,281.28,Mist,1
2020-11-02 07:00:00,6.976744186046513,7.216494845360821,9.550561797752804,9.550561797752808,280.46,282.13,282.09,281.28,Mist,Clouds,Clouds,Mist,0.0,0.0,0.0,0.0,24.742268041237125,2020-11-02,7,0,Monday,4,11,307,2,45,280.24,Clouds,1
2020-11-02 08:00:00,5.4263565891472885,9.550561797752804,9.550561797752808,24.742268041237125,281.33,282.09,281.28,280.24,Rain,Clouds,Mist,Clouds,0.0,0.0,0.0,1.0,48.453608247422686,2020-11-02,8,0,Monday,4,11,307,2,45,279.15,Clouds,1
2020-11-02 09:00:00,6.250000000000005,9.550561797752808,24.742268041237125,48.453608247422686,281.97,281.28,280.24,279.15,Rain,Mist,Clouds,Clouds,0.0,0.0,1.0,6.0,52.20125786163524,2020-11-02,9,0,Monday,4,11,307,2,45,278.12,Clouds,1
2020-11-02 10:00:00,6.8181818181818175,24.742268041237125,48.453608247422686,52.20125786163524,282.42,280.24,279.15,278.12,Clouds,Clouds,Clouds,Clouds,0.0,1.0,6.0,4.0,68.55345911949682,2020-11-02,10,0,Monday,4,11,307,2,45,277.6,Clouds,1
2020-11-02 11:00:00,7.216494845360821,48.453608247422686,52.20125786163524,68.55345911949682,282.13,279.15,278.12,277.6,Clouds,Clouds,Clouds,Clouds,0.0,6.0,4.0,1.0,71.38364779874212,2020-11-02,11,0,Monday,4,11,307,2,45,277.73,Clouds,1
2020-11-02 12:00:00,9.550561797752804,52.20125786163524,68.55345911949682,71.38364779874212,282.09,278.12,277.6,277.73,Clouds,Clouds,Clouds,Clouds,0.0,4.0,1.0,2.0,72.64150943396224,2020-11-02,12,0,Monday,4,11,307,2,45,277.18,Clouds,1
2020-11-02 13:00:00,9.550561797752808,68.55345911949682,71.38364779874212,72.64150943396224,281.28,277.6,277.73,277.18,Mist,Clouds,Clouds,Clouds,0.0,1.0,2.0,0.0,77.35849056603772,2020-11-02,13,0,Monday,4,11,307,2,45,277.39,Clouds,1
2020-11-02 14:00:00,24.742268041237125,71.38364779874212,72.64150943396224,77.35849056603772,280.24,277.73,277.18,277.39,Clouds,Clouds,Clouds,Clouds,1.0,2.0,0.0,3.0,87.73584905660381,2020-11-02,14,0,Monday,4,11,307,2,45,277.63,Clouds,1
2020-11-02 15:00:00,48.453608247422686,72.64150943396224,77.35849056603772,87.73584905660381,279.15,277.18,277.39,277.63,Clouds,Clouds,Clouds,Clouds,6.0,0.0,3.0,0.0,88.9937106918239,2020-11-02,15,0,Monday,4,11,307,2,45,277.38,Clouds,1
2020-11-02 16:00:00,52.20125786163524,77.35849056603772,87.73584905660381,88.9937106918239,278.12,277.39,277.63,277.38,Clouds,Clouds,Clouds,Clouds,4.0,3.0,0.0,1.0,80.81761006289308,2020-11-02,16,0,Monday,4,11,307,2,45,277.03,Clouds,1
2020-11-02 17:00:00,68.55345911949682,87.73584905660381,88.9937106918239,80.81761006289308,277.6,277.63,277.38,277.03,Clouds,Clouds,Clouds,Clouds,1.0,0.0,1.0,1.0,62.264150943396224,2020-11-02,17,0,Monday,4,11,307,2,45,276.83,Clouds,1
2020-11-02 18:00:00,71.38364779874212,88.9937106918239,80.81761006289308,62.264150943396224,277.73,277.38,277.03,276.83,Clouds,Clouds,Clouds,Clouds,2.0,1.0,1.0,1.0,48.11320754716981,2020-11-02,18,0,Monday,4,11,307,2,45,278.49,Mist,1
2020-11-02 19:00:00,72.64150943396224,80.81761006289308,62.264150943396224,48.11320754716981,277.18,277.03,276.83,278.49,Clouds,Clouds,Clouds,Mist,0.0,1.0,1.0,2.0,28.301886792452823,2020-11-02,19,0,Monday,4,11,307,2,45,280.13,Clouds,1
2020-11-02 20:00:00,77.35849056603772,62.264150943396224,48.11320754716981,28.301886792452823,277.39,276.83,278.49,280.13,Clouds,Clouds,Mist,Clouds,3.0,1.0,2.0,0.0,22.32704402515724,2020-11-02,20,0,Monday,4,11,307,2,45,281.4,Clouds,1
2020-11-02 21:00:00,87.73584905660381,48.11320754716981,28.301886792452823,22.32704402515724,277.63,278.49,280.13,281.4,Clouds,Mist,Clouds,Clouds,0.0,2.0,0.0,0.0,23.584905660377352,2020-11-02,21,0,Monday,4,11,307,2,45,283.0,Clouds,1
2020-11-02 22:00:00,88.9937106918239,28.301886792452823,22.32704402515724,23.584905660377352,277.38,280.13,281.4,283.0,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,0.0,17.29559748427672,2020-11-02,22,0,Monday,4,11,307,2,45,283.06,Rain,1
2020-11-02 23:00:00,80.81761006289308,22.32704402515724,23.584905660377352,17.29559748427672,277.03,281.4,283.0,283.06,Clouds,Clouds,Clouds,Rain,1.0,0.0,0.0,0.0,12.893081761006286,2020-11-02,23,0,Monday,4,11,307,2,45,283.54,Rain,1
2020-11-03 00:00:00,62.264150943396224,23.584905660377352,17.29559748427672,12.893081761006286,276.83,283.0,283.06,283.54,Clouds,Clouds,Rain,Rain,1.0,0.0,0.0,0.0,10.691823899371071,2020-11-03,0,1,Tuesday,4,11,308,3,45,283.51,Haze,0
2020-11-03 01:00:00,48.11320754716981,17.29559748427672,12.893081761006286,10.691823899371071,278.49,283.06,283.54,283.51,Mist,Rain,Rain,Haze,2.0,0.0,0.0,0.0,10.691823899371071,2020-11-03,1,1,Tuesday,4,11,308,3,45,283.35,Rain,0
2020-11-03 02:00:00,28.301886792452823,12.893081761006286,10.691823899371071,10.691823899371071,280.13,283.54,283.51,283.35,Clouds,Rain,Haze,Rain,0.0,0.0,0.0,0.0,8.896797153024911,2020-11-03,2,1,Tuesday,4,11,308,3,45,282.78,Rain,0
2020-11-03 03:00:00,22.32704402515724,10.691823899371071,10.691823899371071,8.896797153024911,281.4,283.51,283.35,282.78,Clouds,Haze,Rain,Rain,0.0,0.0,0.0,0.0,8.49056603773585,2020-11-03,3,1,Tuesday,4,11,308,3,45,281.83,Rain,0
2020-11-03 04:00:00,23.584905660377352,10.691823899371071,8.896797153024911,8.49056603773585,283.0,283.35,282.78,281.83,Clouds,Rain,Rain,Rain,0.0,0.0,0.0,0.0,7.6158940397351,2020-11-03,4,1,Tuesday,4,11,308,3,45,281.43,Rain,0
2020-11-03 05:00:00,17.29559748427672,8.896797153024911,8.49056603773585,7.6158940397351,283.06,282.78,281.83,281.43,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,7.547169811320753,2020-11-03,5,1,Tuesday,4,11,308,3,45,281.04,Rain,0
2020-11-03 06:00:00,12.893081761006286,8.49056603773585,7.6158940397351,7.547169811320753,283.54,281.83,281.43,281.04,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,9.119496855345917,2020-11-03,6,1,Tuesday,4,11,308,3,45,279.73,Rain,0
2020-11-03 07:00:00,10.691823899371071,7.6158940397351,7.547169811320753,9.119496855345917,283.51,281.43,281.04,279.73,Haze,Rain,Rain,Rain,0.0,0.0,0.0,0.0,21.069182389937097,2020-11-03,7,1,Tuesday,4,11,308,3,45,279.45,Rain,0
2020-11-03 08:00:00,10.691823899371071,7.547169811320753,9.119496855345917,21.069182389937097,283.35,281.04,279.73,279.45,Rain,Rain,Rain,Rain,0.0,0.0,0.0,3.0,39.62264150943394,2020-11-03,8,1,Tuesday,4,11,308,3,45,278.86,Rain,0
2020-11-03 09:00:00,8.896797153024911,9.119496855345917,21.069182389937097,39.62264150943394,282.78,279.73,279.45,278.86,Rain,Rain,Rain,Rain,0.0,0.0,3.0,3.0,62.77372262773721,2020-11-03,9,1,Tuesday,4,11,308,3,45,278.41,Rain,0
2020-11-03 10:00:00,8.49056603773585,21.069182389937097,39.62264150943394,62.77372262773721,281.83,279.45,278.86,278.41,Rain,Rain,Rain,Rain,0.0,3.0,3.0,4.0,73.27044025157232,2020-11-03,10,1,Tuesday,4,11,308,3,45,278.11,Rain,0
2020-11-03 11:00:00,7.6158940397351,39.62264150943394,62.77372262773721,73.27044025157232,281.43,278.86,278.41,278.11,Rain,Rain,Rain,Rain,0.0,3.0,4.0,5.0,71.0691823899371,2020-11-03,11,1,Tuesday,4,11,308,3,45,278.23,Rain,0
2020-11-03 12:00:00,7.547169811320753,62.77372262773721,73.27044025157232,71.0691823899371,281.04,278.41,278.11,278.23,Rain,Rain,Rain,Rain,0.0,4.0,5.0,1.0,70.75471698113205,2020-11-03,12,1,Tuesday,4,11,308,3,45,278.11,Rain,0
2020-11-03 13:00:00,9.119496855345917,73.27044025157232,71.0691823899371,70.75471698113205,279.73,278.11,278.23,278.11,Rain,Rain,Rain,Rain,0.0,5.0,1.0,1.0,69.49685534591194,2020-11-03,13,1,Tuesday,4,11,308,3,45,278.04,Rain,0
2020-11-03 14:00:00,21.069182389937097,71.0691823899371,70.75471698113205,69.49685534591194,279.45,278.23,278.11,278.04,Rain,Rain,Rain,Rain,3.0,1.0,1.0,3.0,81.1320754716981,2020-11-03,14,1,Tuesday,4,11,308,3,45,277.87,Clouds,0
2020-11-03 15:00:00,39.62264150943394,70.75471698113205,69.49685534591194,81.1320754716981,278.86,278.11,278.04,277.87,Rain,Rain,Rain,Clouds,3.0,1.0,3.0,2.0,77.35849056603776,2020-11-03,15,1,Tuesday,4,11,308,3,45,276.8,Clouds,0
2020-11-03 16:00:00,62.77372262773721,69.49685534591194,81.1320754716981,77.35849056603776,278.41,278.04,277.87,276.8,Rain,Rain,Clouds,Clouds,4.0,3.0,2.0,1.0,65.7232704402516,2020-11-03,16,1,Tuesday,4,11,308,3,45,276.36,Clouds,0
2020-11-03 17:00:00,73.27044025157232,81.1320754716981,77.35849056603776,65.7232704402516,278.11,277.87,276.8,276.36,Rain,Clouds,Clouds,Clouds,5.0,2.0,1.0,1.0,45.91194968553458,2020-11-03,17,1,Tuesday,4,11,308,3,45,276.66,Clouds,0
2020-11-03 18:00:00,71.0691823899371,77.35849056603776,65.7232704402516,45.91194968553458,278.23,276.8,276.36,276.66,Rain,Clouds,Clouds,Clouds,1.0,1.0,1.0,1.0,39.30817610062894,2020-11-03,18,1,Tuesday,4,11,308,3,45,277.62,Clouds,0
2020-11-03 19:00:00,70.75471698113205,65.7232704402516,45.91194968553458,39.30817610062894,278.11,276.36,276.66,277.62,Rain,Clouds,Clouds,Clouds,1.0,1.0,1.0,2.0,27.358490566037723,2020-11-03,19,1,Tuesday,4,11,308,3,45,278.12,Rain,0
2020-11-03 20:00:00,69.49685534591194,45.91194968553458,39.30817610062894,27.358490566037723,278.04,276.66,277.62,278.12,Rain,Clouds,Clouds,Rain,3.0,1.0,2.0,1.0,23.8993710691824,2020-11-03,20,1,Tuesday,4,11,308,3,45,278.1,Clouds,0
2020-11-03 21:00:00,81.1320754716981,39.30817610062894,27.358490566037723,23.8993710691824,277.87,277.62,278.12,278.1,Clouds,Clouds,Rain,Clouds,2.0,2.0,1.0,1.0,19.536423841059605,2020-11-03,21,1,Tuesday,4,11,308,3,45,279.19,Clouds,0
2020-11-03 22:00:00,77.35849056603776,27.358490566037723,23.8993710691824,19.536423841059605,276.8,278.12,278.1,279.19,Clouds,Rain,Clouds,Clouds,1.0,1.0,1.0,0.0,19.15887850467289,2020-11-03,22,1,Tuesday,4,11,308,3,45,280.1,Rain,0
2020-11-03 23:00:00,65.7232704402516,23.8993710691824,19.536423841059605,19.15887850467289,276.36,278.1,279.19,280.1,Clouds,Clouds,Clouds,Rain,1.0,1.0,0.0,0.0,15.40880503144654,2020-11-03,23,1,Tuesday,4,11,308,3,45,281.06,Rain,0
2020-11-04 00:00:00,45.91194968553458,19.536423841059605,19.15887850467289,15.40880503144654,276.66,279.19,280.1,281.06,Clouds,Clouds,Rain,Rain,1.0,0.0,0.0,0.0,9.375,2020-11-04,0,2,Wednesday,4,11,309,4,45,282.82,Rain,0
2020-11-04 01:00:00,39.30817610062894,19.15887850467289,15.40880503144654,9.375,277.62,280.1,281.06,282.82,Clouds,Rain,Rain,Rain,2.0,0.0,0.0,0.0,9.411764705882357,2020-11-04,1,2,Wednesday,4,11,309,4,45,282.56,Rain,0
2020-11-04 02:00:00,27.358490566037723,15.40880503144654,9.375,9.411764705882357,278.12,281.06,282.82,282.56,Rain,Rain,Rain,Rain,1.0,0.0,0.0,0.0,11.363636363636363,2020-11-04,2,2,Wednesday,4,11,309,4,45,284.01,Clouds,0
2020-11-04 03:00:00,23.8993710691824,9.375,9.411764705882357,11.363636363636363,278.1,282.82,282.56,284.01,Clouds,Rain,Rain,Clouds,1.0,0.0,0.0,0.0,10.112359550561797,2020-11-04,3,2,Wednesday,4,11,309,4,45,283.66,Clouds,0
2020-11-04 04:00:00,19.536423841059605,9.411764705882357,11.363636363636363,10.112359550561797,279.19,282.56,284.01,283.66,Clouds,Rain,Clouds,Clouds,0.0,0.0,0.0,0.0,11.320754716981131,2020-11-04,4,2,Wednesday,4,11,309,4,45,283.48,Clouds,0
2020-11-04 05:00:00,19.15887850467289,11.363636363636363,10.112359550561797,11.320754716981131,280.1,284.01,283.66,283.48,Rain,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,10.077519379844958,2020-11-04,5,2,Wednesday,4,11,309,4,45,284.05,Clouds,0
2020-11-04 06:00:00,15.40880503144654,10.112359550561797,11.320754716981131,10.077519379844958,281.06,283.66,283.48,284.05,Rain,Clouds,Clouds,Clouds,0.0,0.0,0.0,1.0,12.4031007751938,2020-11-04,6,2,Wednesday,4,11,309,4,45,283.48,Haze,0
2020-11-04 07:00:00,9.375,11.320754716981131,10.077519379844958,12.4031007751938,282.82,283.48,284.05,283.48,Rain,Clouds,Clouds,Haze,0.0,0.0,1.0,0.0,23.71134020618556,2020-11-04,7,2,Wednesday,4,11,309,4,45,282.96,Clouds,0
2020-11-04 08:00:00,9.411764705882357,10.077519379844958,12.4031007751938,23.71134020618556,282.56,284.05,283.48,282.96,Rain,Clouds,Haze,Clouds,0.0,1.0,0.0,0.0,43.29896907216495,2020-11-04,8,2,Wednesday,4,11,309,4,45,281.84,Clouds,0
2020-11-04 09:00:00,11.363636363636363,12.4031007751938,23.71134020618556,43.29896907216495,284.01,283.48,282.96,281.84,Clouds,Haze,Clouds,Clouds,0.0,0.0,0.0,3.0,68.5567010309278,2020-11-04,9,2,Wednesday,4,11,309,4,45,280.33,Clouds,0
2020-11-04 10:00:00,10.112359550561797,23.71134020618556,43.29896907216495,68.5567010309278,283.66,282.96,281.84,280.33,Clouds,Clouds,Clouds,Clouds,0.0,0.0,3.0,8.0,77.83505154639175,2020-11-04,10,2,Wednesday,4,11,309,4,45,279.6,Clouds,0
2020-11-04 11:00:00,11.320754716981131,43.29896907216495,68.5567010309278,77.83505154639175,283.48,281.84,280.33,279.6,Clouds,Clouds,Clouds,Clouds,0.0,3.0,8.0,2.0,71.13402061855668,2020-11-04,11,2,Wednesday,4,11,309,4,45,278.79,Clouds,0
2020-11-04 12:00:00,10.077519379844958,68.5567010309278,77.83505154639175,71.13402061855668,284.05,280.33,279.6,278.79,Clouds,Clouds,Clouds,Clouds,1.0,8.0,2.0,2.0,76.80412371134018,2020-11-04,12,2,Wednesday,4,11,309,4,45,278.58,Clouds,0
2020-11-04 13:00:00,12.4031007751938,77.83505154639175,71.13402061855668,76.80412371134018,283.48,279.6,278.79,278.58,Haze,Clouds,Clouds,Clouds,0.0,2.0,2.0,2.0,76.28865979381443,2020-11-04,13,2,Wednesday,4,11,309,4,45,277.9,Clouds,0
2020-11-04 14:00:00,23.71134020618556,71.13402061855668,76.80412371134018,76.28865979381443,282.96,278.79,278.58,277.9,Clouds,Clouds,Clouds,Clouds,0.0,2.0,2.0,2.0,80.41237113402062,2020-11-04,14,2,Wednesday,4,11,309,4,45,277.59,Clouds,0
2020-11-04 15:00:00,43.29896907216495,76.80412371134018,76.28865979381443,80.41237113402062,281.84,278.58,277.9,277.59,Clouds,Clouds,Clouds,Clouds,3.0,2.0,2.0,2.0,82.9896907216495,2020-11-04,15,2,Wednesday,4,11,309,4,45,277.65,Clouds,0
2020-11-04 16:00:00,68.5567010309278,76.28865979381443,80.41237113402062,82.9896907216495,280.33,277.9,277.59,277.65,Clouds,Clouds,Clouds,Clouds,8.0,2.0,2.0,1.0,74.74226804123711,2020-11-04,16,2,Wednesday,4,11,309,4,45,276.73,Clouds,0
2020-11-04 17:00:00,77.83505154639175,80.41237113402062,82.9896907216495,74.74226804123711,279.6,277.59,277.65,276.73,Clouds,Clouds,Clouds,Clouds,2.0,2.0,1.0,0.0,55.670103092783485,2020-11-04,17,2,Wednesday,4,11,309,4,45,277.19,Clouds,0
2020-11-04 18:00:00,71.13402061855668,82.9896907216495,74.74226804123711,55.670103092783485,278.79,277.65,276.73,277.19,Clouds,Clouds,Clouds,Clouds,2.0,1.0,0.0,0.0,57.21649484536084,2020-11-04,18,2,Wednesday,4,11,309,4,45,279.49,Mist,0
2020-11-04 19:00:00,76.80412371134018,74.74226804123711,55.670103092783485,57.21649484536084,278.58,276.73,277.19,279.49,Clouds,Clouds,Clouds,Mist,2.0,0.0,0.0,1.0,44.329896907216494,2020-11-04,19,2,Wednesday,4,11,309,4,45,282.27,Clouds,0
2020-11-04 20:00:00,76.28865979381443,55.670103092783485,57.21649484536084,44.329896907216494,277.9,277.19,279.49,282.27,Clouds,Clouds,Mist,Clouds,2.0,0.0,1.0,2.0,38.144329896907216,2020-11-04,20,2,Wednesday,4,11,309,4,45,284.64,Clouds,0
2020-11-04 21:00:00,80.41237113402062,57.21649484536084,44.329896907216494,38.144329896907216,277.59,279.49,282.27,284.64,Clouds,Mist,Clouds,Clouds,2.0,1.0,2.0,0.0,26.404494382022488,2020-11-04,21,2,Wednesday,4,11,309,4,45,286.34,Clouds,0
2020-11-04 22:00:00,82.9896907216495,44.329896907216494,38.144329896907216,26.404494382022488,277.65,282.27,284.64,286.34,Clouds,Clouds,Clouds,Clouds,1.0,2.0,0.0,0.0,19.587628865979383,2020-11-04,22,2,Wednesday,4,11,309,4,45,286.74,Clouds,0
2020-11-04 23:00:00,74.74226804123711,38.144329896907216,26.404494382022488,19.587628865979383,276.73,284.64,286.34,286.74,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,14.772727272727275,2020-11-04,23,2,Wednesday,4,11,309,4,45,287.17,Clouds,0
2020-11-05 00:00:00,55.670103092783485,26.404494382022488,19.587628865979383,14.772727272727275,277.19,286.34,286.74,287.17,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,10.795454545454549,2020-11-05,0,3,Thursday,4,11,310,5,45,288.49,Clouds,0
2020-11-05 01:00:00,57.21649484536084,19.587628865979383,14.772727272727275,10.795454545454549,279.49,286.74,287.17,288.49,Mist,Clouds,Clouds,Clouds,1.0,0.0,0.0,0.0,8.762886597938149,2020-11-05,1,3,Thursday,4,11,310,5,45,288.9,Clouds,0
2020-11-05 02:00:00,44.329896907216494,14.772727272727275,10.795454545454549,8.762886597938149,282.27,287.17,288.49,288.9,Clouds,Clouds,Clouds,Clouds,2.0,0.0,0.0,1.0,7.594936708860756,2020-11-05,2,3,Thursday,4,11,310,5,45,289.44,Clouds,0
2020-11-05 03:00:00,38.144329896907216,10.795454545454549,8.762886597938149,7.594936708860756,284.64,288.49,288.9,289.44,Clouds,Clouds,Clouds,Clouds,0.0,0.0,1.0,0.0,7.731958762886595,2020-11-05,3,3,Thursday,4,11,310,5,45,289.49,Clouds,0
2020-11-05 04:00:00,26.404494382022488,8.762886597938149,7.594936708860756,7.731958762886595,286.34,288.9,289.44,289.49,Clouds,Clouds,Clouds,Clouds,0.0,1.0,0.0,0.0,7.216494845360821,2020-11-05,4,3,Thursday,4,11,310,5,45,289.45,Clouds,0
2020-11-05 05:00:00,19.587628865979383,7.594936708860756,7.731958762886595,7.216494845360821,286.74,289.44,289.49,289.45,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,9.27835051546392,2020-11-05,5,3,Thursday,4,11,310,5,45,288.67,Clouds,0
2020-11-05 06:00:00,14.772727272727275,7.731958762886595,7.216494845360821,9.27835051546392,287.17,289.49,289.45,288.67,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,9.374999999999996,2020-11-05,6,3,Thursday,4,11,310,5,45,288.27,Clouds,0
2020-11-05 07:00:00,10.795454545454549,7.216494845360821,9.27835051546392,9.374999999999996,288.49,289.45,288.67,288.27,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,24.22680412371134,2020-11-05,7,3,Thursday,4,11,310,5,45,287.36,Clouds,0
2020-11-05 08:00:00,8.762886597938149,9.27835051546392,9.374999999999996,24.22680412371134,288.9,288.67,288.27,287.36,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,1.0,43.29896907216495,2020-11-05,8,3,Thursday,4,11,310,5,45,286.04,Clouds,0
